 41  0.5   32.2262   33.1913   35.2697   33.6683   34.7874   37.7153   34.7920   37.6076   38.9478   35.6882   38.2323   39.2829  
 42 -0.5   39.0627   39.1361   39.2152   40.1705   40.2279   40.2930   40.7820   40.8216   40.8616   41.0788   41.1078   41.1370  
 42  0.0   36.7312   38.2229   38.9037   38.7124   39.5880   39.9783   39.8786   40.2747   40.4987   40.3509   40.5732   40.7468  
 42  0.5   32.6929   33.6579   35.7363   34.1350   35.2540   38.1819   35.2590   38.0744   39.4136   36.1564   38.6999   39.7463  
 43 -0.5   33.3586   33.3717   33.3904   35.4915   35.5037   35.5213   37.1270   37.1367   37.1504   37.9738   37.9792   37.9879  
 43  0.0   33.8882   34.0402   34.1246   36.1074   36.2129   36.2699   37.6772   37.7074   37.7304   38.1704   38.1840   38.2024  
 43  0.5   34.2332   34.5439   34.7367   36.2444   36.7638   36.9957   37.6682   37.9600   38.0192   38.2566   38.3544   38.4013  
 44 -0.5   37.1084   37.1188   37.1548   38.1968   38.1914   38.2149   38.8025   38.7796   38.7781   39.0543   39.0204   39.0097  
 44  0.0   35.2146   36.5934   37.2169   37.1593   37.9443   38.2848   38.3297   38.6424   38.8185   38.7703   38.9136   39.0581  
 44  0.5   30.9146   31.5087   34.5873   32.1993   33.9364   37.0097   33.3821   37.0105   38.2581   34.7641   37.6192   38.5878  
 45 -0.5   37.5106   37.4666   37.4573   38.5980   38.5374   38.5167   39.2034   39.1254   39.0795   39.4550   39.3665   39.3094  
 45  0.0   35.6199   36.9406   37.5201   37.5612   38.2888   38.5871   38.7307   38.9864   39.1201   39.1710   39.2576   39.3422  
 45  0.5   32.6124   32.9283   34.8997   33.8656   34.5688   37.3139   35.0431   37.3546   38.5593   35.9496   37.9607   38.8831  
 46 -0.5   38.0364   38.1518   38.2519   39.1263   39.2265   39.3127   39.7321   39.8146   39.8760   39.9835   40.0546   40.1062  
 46  0.0   36.1406   37.6290   38.3139   38.0915   38.9837   39.3827   39.2623   39.6821   39.9163   39.7026   39.9529   40.1397  
 46  0.5   32.2390   33.1045   35.6843   33.5772   35.0752   38.1073   34.7675   38.0601   39.3548   35.8740   38.6663   39.6791  
 47 -0.5   37.9481   37.9585   37.9945   39.0365   39.0311   39.0546   39.6422   39.6193   39.6178   39.8940   39.8601   39.8479  
 47  0.0   36.0543   37.4331   38.0566   37.9990   38.7840   39.1245   39.1694   39.4821   39.6578   39.6100   39.7533   39.8788  
 47  0.5   31.7543   32.3484   35.4270   33.0390   34.7761   37.8494   34.2217   37.8502   39.0959   35.6038   38.4558   39.4191  
 48 -0.5   37.5255   37.4815   37.4722   38.6129   38.5524   38.5316   39.2183   39.1403   39.0944   39.4699   39.3815   39.3248  
 48  0.0   35.6349   36.9555   37.5350   37.5761   38.3037   38.6020   38.7457   39.0013   39.1351   39.1862   39.2727   39.3593  
 48  0.5   32.6273   32.9432   34.9146   33.8805   34.5837   37.3288   35.0584   37.3697   38.5746   35.9664   37.9770   38.8989  
 49 -0.5   38.2394   38.2597   38.2880   38.5128   38.5392   38.5829   38.7298   38.7566   38.8117   38.8885   38.9183   38.9916  
 49  0.0   38.1304   38.2245   38.3936   38.4030   38.5425   38.6895   38.6710   38.7735   38.8961   38.8378   38.9050   39.0231  
 49  0.5   38.0475   38.1331   38.2511   38.2547   38.3845   38.4973   38.4058   38.6025   38.7383   38.6070   38.7964   38.8711  
 50 -0.5   38.0216   38.0349   38.0504   38.2998   38.3202   38.3549   38.5165   38.5400   38.5976   38.6852   38.7159   38.8018  
 50  0.0   37.9672   38.0410   38.1805   38.2319   38.3448   38.4773   38.4994   38.5838   38.7077   38.6965   38.7501   38.8611  
 50  0.5   37.9283   37.9904   38.0930   38.1457   38.2470   38.3615   38.3240   38.5035   38.6281   38.5235   38.7116   38.7732  
 51 -0.5   41.0003   41.0679   41.0733   41.6483   41.6927   41.6753   42.0352   42.0585   42.0140   42.1872   42.1979   42.1435  
 51  0.0   38.5199   40.0855   40.7618   40.1932   41.1123   41.4477   41.2965   41.6773   41.8099   41.6856   41.8771   41.9460  
 51  0.5   30.7556   32.0437   37.0291   32.1035   36.2418   39.4535   33.5674   39.6400   40.8115   37.5427   40.3287   41.1494  
 52 -0.5   40.8241   40.9093   41.0614   41.4703   41.5329   41.6655   41.8555   41.8967   42.0005   42.0059   42.0339   42.1236  
 52  0.0   38.3552   39.9362   40.7659   40.0253   40.9618   41.4592   41.1252   41.5252   41.8220   41.5122   41.7232   41.9546  
 52  0.5   34.4198   34.7456   37.1128   35.5485   36.4472   39.5260   36.9134   39.5146   40.8712   38.1570   40.2008   41.2049  
 53 -0.5   40.0003   40.0550   40.0843   40.4928   40.5350   40.5511   40.8334   40.8608   40.8563   41.0321   41.0481   41.0338  
 53  0.0   38.8063   39.8686   40.3681   39.9026   40.5520   40.8373   40.6009   40.9327   41.0867   40.9323   41.1152   41.2234  
 53  0.5   37.0068   37.2541   37.9609   37.4412   37.7738   39.4015   37.7302   39.1841   40.3179   38.0558   39.7498   40.6078  
 54 -0.5   39.8211   39.8834   39.9849   40.3124   40.3630   40.4571   40.6517   40.6878   40.7631   40.8491   40.8739   40.9396  
 54  0.0   38.6321   39.7007   40.2715   39.7272   40.3842   40.7485   40.4242   40.7643   41.0005   40.7544   40.9461   41.1377  
 54  0.5   36.8392   37.0932   37.8879   37.2734   37.6133   39.3362   37.5667   39.0237   40.2519   37.9007   39.5917   40.5406  
 55 -0.5   36.3410   36.3540   36.3717   37.4234   37.4352   37.4512   38.2607   38.2721   38.2876   38.8511   38.8625   38.8771  
 55  0.0   37.0901   37.1838   37.2378   38.2205   38.2804   38.3162   39.0985   39.1272   39.1523   39.7133   39.7330   39.7541  
 55  0.5   37.6301   37.6068   37.7337   38.5542   38.7215   38.8599   39.4662   39.6486   39.7183   40.1358   40.2529   40.3031  
 56 -0.5   39.5394   39.5506   39.5915   39.4782   39.4836   39.5141   39.2960   39.2943   39.3124   39.0171   39.0083   39.0199  
 56  0.0   38.8442   39.6364   40.0496   39.3469   39.7832   40.0201   39.4464   39.6788   39.8327   39.3008   39.4374   39.5641  
 56  0.5   33.7234   34.5092   38.1726   34.0012   36.6564   38.9304   34.3251   38.1326   39.2801   35.7760   38.4044   39.1404  
 57 -0.5   39.7916   39.7718   39.8081   39.7246   39.7037   39.7304   39.5381   39.5135   39.5280   39.2570   39.2273   39.2407  
 57  0.0   39.0908   39.8553   40.2653   39.5879   40.0013   40.2352   39.6818   39.8951   40.0307   39.5293   39.6486   39.7601  
 57  0.5   35.3354   35.4979   38.3868   35.5928   36.8992   39.1413   35.9096   38.3474   39.4337   36.4841   38.6053   39.3107  
 58 -0.5   40.4987   40.5703   40.6195   40.4495   40.5051   40.5422   40.2754   40.3169   40.3405   40.0003   40.0316   40.0477  
 58  0.0   39.8143   40.6599   41.0785   40.3273   40.8070   41.0485   40.4352   40.7031   40.8497   40.2955   40.4616   40.5634  
 58  0.5   35.1782   35.7952   39.2054   35.4807   37.6932   39.9617   35.8022   39.1619   40.2404   36.8575   39.3547   40.1035  
 59 -0.5   40.3215   40.3327   40.3737   40.2604   40.2658   40.2962   40.0781   40.0764   40.0944   39.7993   39.7903   39.8003  
 59  0.0   39.6263   40.4185   40.8316   40.1290   40.5652   40.8020   40.2285   40.4607   40.6011   40.0828   40.2182   40.3129  
 59  0.5   34.5056   35.2912   38.9543   34.7834   37.4382   39.7113   35.1072   38.9140   39.9791   36.5578   39.1077   39.8467  
 60 -0.5   39.8451   39.8252   39.8613   39.7783   39.7571   39.7838   39.5924   39.5673   39.5827   39.3131   39.2825   39.2959  
 60  0.0   39.1453   39.9093   40.3192   39.6435   40.0561   40.2904   39.7401   39.9524   40.0980   39.5951   39.7137   39.8104  
 60  0.5   35.3907   35.5526   38.4416   35.6499   36.9551   39.2006   35.9712   38.4070   39.4912   36.5573   38.6973   39.3639  
 61 -0.5   37.2201   37.8748   38.6271   37.0964   37.7870   38.5569   36.8820   37.6406   38.4294   36.6996   37.5639   38.3273  
 61  0.0   37.1306   38.4564   39.5335   37.5377   38.6080   39.4950   37.5541   38.5033   39.2562   37.4695   38.3522   39.0713  
 61  0.5   36.8366   38.0152   38.4385   37.4773   38.2013   38.7626   37.7391   38.2998   38.7420   37.8619   38.2365   38.6950  
 62 -0.5   38.1772   38.6987   39.3463   38.0318   38.5814   39.2107   37.7877   38.3921   39.0077   37.5635   38.2676   38.8365  
 62  0.0   37.9422   39.0765   39.9150   38.3473   39.1639   39.7990   38.3461   39.0231   39.5253   38.2286   38.8446   39.2903  
 62  0.5   37.5122   38.2341   38.5681   37.9289   38.3641   38.9292   38.1045   38.4587   38.9120   38.2171   38.5546   38.8397  
 63 -0.5   39.1305   39.2994   39.7130   38.9767   39.1705   39.5587   38.7335   38.9873   39.3410   38.5400   38.8590   39.1486  
 63  0.0   38.7563   39.6155   40.1953   39.1987   39.7000   40.0623   39.2084   39.5614   39.7824   39.0825   39.3610   39.4945  
 63  0.5   38.0593   38.4299   38.7285   38.2809   38.5527   39.1395   38.4198   38.6767   39.1353   38.5377   39.0284   39.0319  
 64 -0.5   37.8652   37.9255   38.0478   38.9985   39.0499   39.1658   39.9509   39.9908   40.0922   40.6563   40.6894   40.7943  
 64  0.0   36.4109   37.4614   37.9940   38.1267   38.7542   39.0930   39.4492   39.7134   39.9415   40.2486   40.3893   40.6248  
 64  0.5   31.6165   32.4669   35.9414   33.1053   35.6344   38.0247   34.5429   38.4243   39.3894   37.1341   39.2303   40.0885  
 65 -0.5   38.0360   38.0627   37.9641   39.1678   39.1841   39.0723   40.1196   40.1245   39.9982   40.8231   40.8220   40.7034  
 65  0.0   36.5862   37.5982   37.9001   38.3001   38.8869   38.9842   39.6212   39.8449   39.8283   40.4193   40.5203   40.5137  
 65  0.5   31.8084   32.6058   35.8005   33.3242   35.7545   37.8748   34.7662   38.5479   39.2452   37.3112   39.3540   39.9455  
 66 -0.5   43.0412   43.0289   42.8239   43.0266   43.0032   42.7661   42.9946   42.9648   42.7443   42.9744   42.9517   42.8778  
 66  0.0   42.7752   42.7576   42.5564   42.7943   42.7752   42.5391   42.8024   42.7769   42.6496   42.8084   42.7850   42.9529  
 66  0.5   42.6895   42.6752   42.4092   42.7155   42.6861   42.3926   42.7267   42.6944   42.6551   42.7290   42.8662   42.7834  
 67 -0.5   39.9798   40.1962   40.5826   40.0782   40.2913   40.6654   39.9125   40.1148   40.4732   39.6077   39.8023   40.1526  
 67  0.0   38.8174   39.8622   40.6164   39.4903   40.1575   40.7371   39.6511   40.0896   40.5755   39.5107   39.8484   40.2894  
 67  0.5   30.2375   34.7369   38.6825   30.7620   37.0413   39.5592   32.4879   38.3355   39.7787   35.4120   38.5031   39.6145  
 68 -0.5   40.5571   40.7892   41.1689   40.6560   40.8847   41.2513   40.4902   40.7082   41.0591   40.1854   40.3957   40.7386  
 68  0.0   39.3942   40.4547   41.2025   40.0673   40.7508   41.3228   40.2288   40.6831   41.1611   40.0887   40.4420   40.8749  
 68  0.5   31.2137   35.3319   39.2680   31.7379   37.6364   40.1439   33.0960   38.9304   40.3632   35.9959   39.0977   40.1988  
